@relation 'conjunto_de_datos_tmodulo_endiseg_web_2022-weka.filters.unsupervised.attribute.Remove-R1,3-55,58-60,62-71,73-74,76-224-weka.filters.unsupervised.instance.RemoveWithValues-S0.0-C1-Lfirst-last-M-weka.filters.unsupervised.instance.RemoveWithValues-S0.0-C2-Lfirst-last-M-weka.filters.unsupervised.instance.RemoveWithValues-S0.0-C3-Lfirst-last-M-weka.filters.unsupervised.instance.RemoveWithValues-S0.0-C4-Lfirst-last-M-weka.filters.unsupervised.instance.RemoveWithValues-S0.0-C5-Lfirst-last-M-weka.filters.unsupervised.instance.RemoveWithValues-S0.0-C6-Lfirst-last-M-weka.filters.MultiFilter-Fweka.filters.unsupervised.instance.RemoveWithValues -S 0.0 -C 1 -L first-last -M-Fweka.filters.unsupervised.instance.RemoveWithValues -S 0.0 -C 2 -L first-last -M-Fweka.filters.unsupervised.instance.RemoveWithValues -S 0.0 -C 3 -L first-last -M-Fweka.filters.unsupervised.instance.RemoveWithValues -S 0.0 -C 4 -L first-last -M-Fweka.filters.unsupervised.instance.RemoveWithValues -S 0.0 -C 5 -L first-last -M-Fweka.filters.unsupervised.instance.RemoveWithValues -S 0.0 -C 6 -L first-last -M-S1'

@attribute P4_1 numeric
@attribute P7_2 numeric
@attribute P7_3 numeric
@attribute P7_5 numeric
@attribute P8_1 numeric
@attribute P8_2 numeric

@data
25,17,19,19,6,23
19,12,17,0,1,17
41,10,14,14,2,1
28,5,0,0,2,1
51,11,19,19,2,1
38,17,17,17,1,20
25,15,17,19,1,20
31,6,6,21,6,27
30,7,11,11,2,1
36,12,14,16,2,17
15,5,14,0,3,1
21,12,16,19,3,16
38,13,16,16,2,1
19,4,13,13,2,1
32,5,10,10,2,13
22,12,18,18,2,14
31,11,17,19,3,19
31,12,14,18,3,14
19,12,15,15,3,16
20,12,12,0,3,15
29,10,10,18,2,17
33,20,23,23,2,20
29,12,20,21,2,19
39,13,18,23,2,16
24,12,14,17,6,15
58,8,8,13,2,6
26,10,14,15,3,1
18,11,17,17,2,15
24,5,12,17,2,9
38,6,12,12,2,5
70,7,7,7,2,15
32,11,9,9,3,1
36,8,15,17,1,21
40,15,16,17,2,16
38,12,16,16,2,18
45,13,14,20,6,9
39,14,17,18,2,13
32,13,15,16,2,16
26,15,15,22,3,18
37,13,18,21,1,23
30,16,16,21,2,25
26,8,15,18,1,1
21,10,14,16,2,14
44,11,13,14,3,13
42,13,13,16,3,20
35,9,12,18,3,16
25,7,12,21,3,21
33,11,23,27,2,12
22,15,21,21,3,13
33,4,12,18,3,21
33,4,12,18,1,18
25,6,16,20,1,16
33,5,19,19,2,1
30,7,7,11,2,1
33,4,12,12,2,1
35,15,17,17,3,25
35,6,12,13,2,7
29,8,7,15,3,28
25,10,15,16,1,12
34,10,17,18,2,17
23,14,0,0,6,22
36,12,15,19,3,20
28,17,17,21,2,21
41,8,16,19,2,8
31,6,15,18,3,30
40,13,23,0,2,13
22,17,17,17,2,17
24,11,14,19,1,19
48,4,14,14,1,1
30,5,13,20,3,16
23,12,14,17,2,1
27,4,13,13,1,15
21,14,17,15,3,19
36,6,6,6,2,1
40,12,19,20,3,11
35,18,19,20,1,16
57,6,17,17,1,19
35,8,10,13,2,1
19,8,17,0,6,14
23,12,13,23,3,17
31,14,16,17,2,17
21,5,14,0,3,8
31,8,14,14,2,8
31,14,16,16,2,14
32,5,18,18,2,5
49,12,15,18,1,38
24,13,14,14,2,13
40,17,17,18,2,21
26,6,12,18,3,17
31,9,16,17,2,1
31,10,12,17,2,17
30,8,19,19,3,1
45,8,19,20,3,15
24,12,15,15,2,12
30,11,17,17,2,1
30,12,21,21,2,25
21,12,13,16,3,1
26,0,19,0,3,23
30,16,16,18,2,17
33,5,9,18,2,1
33,5,19,19,3,20
31,10,11,11,2,1
37,10,16,16,2,1
21,12,16,16,2,12
25,8,17,21,3,21
45,7,15,23,1,13
40,12,12,21,3,12
17,11,0,0,2,12
40,16,18,18,2,14
22,0,0,0,6,15
27,12,14,14,2,12
25,12,16,16,3,12
30,10,18,18,2,1
19,12,0,0,2,12
27,9,12,17,2,9
22,11,15,16,2,9
32,10,10,10,2,13
21,14,14,17,6,17
21,10,13,15,1,13
30,13,23,23,2,13
37,11,15,15,2,1
26,7,0,0,2,1
46,13,17,22,1,20
32,6,6,18,2,6
18,11,18,0,2,1
20,8,14,20,3,13
31,9,20,26,2,12
26,12,14,16,6,25
39,14,16,18,3,23
32,5,17,25,2,12
23,14,14,19,3,20
32,5,7,19,2,6
35,12,21,21,2,19
27,12,19,21,3,26
35,10,17,21,2,1
23,9,9,12,3,1
32,18,18,18,2,18
35,8,8,8,2,12
25,12,15,18,3,12
41,14,19,22,3,1
21,12,15,18,2,18
50,15,18,23,2,18
27,10,15,16,3,20
29,11,16,17,2,1
28,14,15,18,2,17
39,7,17,17,6,8
19,12,14,16,3,16
23,7,12,15,2,1
32,9,17,18,1,9
30,12,14,15,2,12
22,16,20,20,1,15
41,5,14,16,2,5
26,11,12,21,1,10
27,11,13,19,2,1
30,12,16,16,2,14
21,12,15,18,3,13
37,10,13,36,6,13
22,10,19,19,3,1
39,16,19,21,2,16
34,15,18,20,2,16
32,16,17,20,2,17
33,6,9,16,2,9
26,12,14,14,2,1
34,13,19,19,2,14
43,7,15,16,3,18
33,13,15,17,1,15
35,14,21,21,2,1
30,8,19,22,2,1
38,11,12,12,3,12
21,6,13,15,2,1
43,6,7,7,2,1
35,11,16,18,2,11
32,4,17,17,3,1
38,7,12,12,3,1
44,5,14,14,2,12
36,15,17,17,2,16
29,15,21,21,2,17
30,6,7,15,2,9
32,11,14,14,2,12
27,12,14,16,3,18
32,6,6,20,1,1
22,12,13,20,3,19
26,12,17,17,2,15
18,11,13,17,6,14
30,11,19,19,2,12
36,15,23,27,2,15
28,6,5,15,6,16
32,12,17,17,1,1
22,12,13,0,2,21
48,15,24,26,2,24
31,9,19,19,2,6
23,5,13,13,3,1
31,10,6,6,3,26
44,10,14,18,2,13
39,9,17,17,2,1
37,9,15,18,3,37
38,9,11,13,3,10
31,13,15,22,3,31
31,5,7,15,2,5
45,25,30,30,2,1
32,11,13,6,1,11
26,6,7,7,2,1
35,5,17,21,1,17
36,6,26,26,2,1
21,12,16,16,2,14
37,13,19,19,3,23
41,15,16,18,2,15
30,9,17,17,2,11
29,8,11,15,2,16
31,3,7,7,3,13
44,0,0,0,6,1
25,5,14,19,3,24
28,12,18,23,1,15
32,15,15,15,1,15
28,16,19,19,1,1
38,7,9,25,1,10
64,11,19,19,2,1
33,8,17,17,3,14
30,12,15,16,3,18
31,14,14,17,1,20
37,12,16,17,1,1
35,13,15,18,3,1
40,13,17,17,2,7
25,12,16,18,3,18
33,10,15,20,2,15
38,16,21,21,1,21
28,13,13,18,1,14
36,14,14,14,1,10
30,13,16,19,2,16
49,12,14,15,2,12
30,4,15,15,6,5
31,5,13,14,2,1
27,12,13,13,3,22
34,12,15,18,1,12
49,11,18,21,3,1
22,9,10,18,3,1
32,10,14,14,2,12
23,12,15,13,2,1
35,12,20,20,2,19
28,11,13,14,2,12
40,14,22,22,2,1
36,5,11,18,1,1
29,11,15,16,3,27
35,5,8,17,3,1
24,14,21,21,3,13
26,15,6,6,1,16
41,10,8,17,2,12
35,8,19,20,2,1
34,7,16,18,2,1
22,9,18,18,3,15
26,0,21,21,6,23
22,13,18,0,3,16
37,13,15,17,2,17
25,0,0,0,3,23
28,9,18,18,2,1
43,12,21,21,2,1
20,9,5,16,3,18
21,10,15,15,3,18
38,15,14,18,1,15
36,8,15,15,2,18
32,11,22,23,3,20
25,13,13,20,1,13
25,12,13,19,3,13
31,13,15,20,3,22
25,15,18,21,3,16
38,8,19,19,1,8
31,13,12,12,1,12
24,16,17,19,2,1
32,12,13,13,2,1
18,5,10,0,3,13
26,9,20,20,3,16
67,5,10,14,2,1
29,17,20,26,2,15
24,14,21,21,3,23
25,14,14,15,3,18
30,13,14,15,3,16
21,10,14,14,2,11
43,6,14,15,2,5
34,8,18,18,2,19
40,7,13,34,1,15
27,11,11,13,2,16
53,6,12,21,2,6
21,12,12,16,3,15
28,6,8,18,6,12
30,15,18,18,2,16
42,8,15,17,3,1
20,10,17,17,2,15
31,15,15,18,2,18
63,5,5,16,2,1
30,17,18,18,3,25
49,17,19,15,1,17
40,11,18,14,2,18
32,5,8,15,3,1
29,12,14,14,3,17
36,15,15,17,3,16
30,18,21,21,2,20
29,13,15,23,3,1
35,12,6,7,1,12
22,3,18,17,3,20
25,7,15,16,3,17
27,12,19,21,1,15
28,12,24,24,2,1
23,13,6,19,3,16
38,14,17,21,3,21
29,24,0,27,6,28
21,13,0,0,6,19
26,5,5,22,6,12
32,15,16,16,6,19
34,6,17,18,1,1
22,6,17,19,6,13
22,12,15,19,3,19
30,10,10,24,1,12
23,12,15,16,3,17
24,12,19,0,1,22
24,8,11,17,3,1
42,5,8,13,2,1
22,14,13,17,1,15
35,8,8,13,2,7
47,12,13,18,2,13
32,10,17,17,2,10
39,7,8,18,2,6
36,6,12,12,2,1
26,11,11,11,2,11
40,12,15,18,2,1
