@relation 'conjunto_de_datos_tmodulo_endiseg_web_2022-weka.filters.unsupervised.attribute.Remove-R1,3-55,58-60,62-71,73-74,76-224'

@attribute P4_1 numeric
@attribute P7_2 numeric
@attribute P7_3 numeric
@attribute P7_5 numeric
@attribute P8_1 numeric
@attribute P8_2 numeric

@data
16,6,16,0,4,?
18,10,12,14,5,?
39,7,21,21,2,8
39,13,15,17,2,1
18,0,0,0,4,?
22,5,0,0,5,?
42,12,16,22,4,?
17,11,0,0,4,?
20,10,8,18,3,13
22,0,15,0,6,14
24,8,17,18,2,14
18,12,0,0,3,1
21,8,12,16,4,?
15,13,0,0,5,?
46,10,14,16,5,?
24,11,14,21,3,20
59,14,14,18,4,?
25,12,17,17,2,12
22,15,19,19,3,17
21,13,15,15,3,13
34,7,14,18,2,1
19,13,14,19,4,?
22,12,19,20,3,17
27,13,27,0,3,26
30,6,13,15,4,?
18,15,16,18,4,?
21,12,12,18,3,20
43,7,15,21,4,?
33,10,13,18,4,?
20,13,19,19,3,17
27,11,11,12,2,1
26,6,13,19,3,13
69,9,17,18,2,15
15,0,0,0,4,?
17,11,15,16,5,?
22,15,16,0,4,?
42,9,19,19,3,1
38,9,9,9,3,16
21,12,14,0,4,?
63,13,18,23,4,?
23,19,20,20,6,1
23,6,6,20,5,?
19,7,11,16,3,15
20,10,17,0,5,?
31,10,16,17,2,1
19,10,13,18,5,?
42,14,16,31,4,?
54,13,16,17,5,?
32,5,16,23,2,5
48,15,16,18,4,?
36,13,7,21,3,16
35,12,13,16,2,12
22,10,19,19,2,10
24,11,11,16,4,?
21,12,12,18,3,12
16,14,15,0,5,?
20,13,0,0,4,?
36,15,15,17,4,?
30,6,14,14,3,12
26,11,20,20,2,17
23,12,13,17,4,?
35,13,15,18,4,?
51,5,12,16,4,?
27,13,15,24,3,20
24,12,12,17,4,?
29,10,11,15,5,?
32,12,17,19,4,?
29,10,21,21,5,?
65,11,15,19,3,11
41,6,18,20,5,?
47,8,13,15,4,?
16,8,9,0,5,?
42,12,17,18,4,?
30,17,0,0,1,20
22,10,10,13,5,?
43,6,14,21,4,?
22,13,15,17,2,13
31,4,19,21,2,1
53,18,15,18,5,?
47,6,6,6,2,6
19,13,0,0,4,?
33,7,30,30,3,14
58,17,17,21,4,?
21,12,13,15,5,?
27,11,18,18,2,11
37,6,12,16,2,1
27,7,15,25,2,7
31,17,14,17,3,18
57,11,15,17,5,?
19,11,0,0,5,?
20,10,17,17,3,19
16,13,0,0,4,?
21,10,13,16,5,?
33,14,18,20,5,?
39,5,13,21,2,1
47,14,16,20,4,?
25,12,13,15,2,1
24,5,11,14,4,?
52,11,24,24,3,11
42,8,18,18,5,?
16,15,16,0,3,16
32,12,13,19,2,13
23,15,18,18,3,15
38,12,16,17,2,12
55,7,8,15,5,?
31,13,18,18,2,18
16,6,12,0,2,15
15,10,0,0,5,?
43,13,18,22,4,?
25,12,15,15,2,12
22,6,15,0,5,?
51,13,13,13,5,?
27,12,18,18,2,12
21,14,15,15,2,13
31,6,13,19,2,1
36,14,18,19,4,?
35,8,8,17,4,?
33,10,14,14,2,18
15,0,0,0,5,?
41,15,18,18,2,17
62,12,16,13,5,?
26,14,14,16,2,16
40,12,16,19,4,?
41,14,16,22,4,?
57,12,16,20,4,?
17,0,0,0,3,17
36,8,18,0,3,20
18,14,15,0,3,16
49,13,13,17,3,15
45,15,19,25,5,?
15,8,0,0,4,?
52,12,15,22,4,?
15,9,0,0,3,1
41,11,14,20,4,?
52,8,16,18,4,?
17,17,0,0,4,?
17,0,0,0,4,?
17,12,16,0,3,17
23,18,22,23,4,?
34,10,22,22,2,10
50,6,17,17,4,?
17,6,0,0,3,12
49,14,28,28,2,28
51,15,17,23,4,?
62,15,19,17,5,?
25,12,17,18,5,?
21,6,12,16,5,?
53,15,20,0,4,?
17,10,14,0,5,?
27,10,13,16,1,15
46,13,13,20,4,?
41,11,20,20,5,?
38,4,11,19,2,12
34,14,16,16,2,14
38,14,12,18,2,16
31,11,21,14,2,11
48,28,21,28,1,30
35,13,17,17,5,?
17,5,14,0,2,1
63,19,19,20,5,?
51,12,17,24,1,7
43,12,15,18,5,?
46,15,19,19,4,?
42,6,15,25,4,?
20,14,15,17,4,?
45,10,12,29,5,?
30,15,20,16,3,15
55,10,11,16,3,13
59,15,35,40,5,?
31,13,15,15,2,1
34,13,14,18,4,?
30,12,15,18,5,?
30,14,17,17,1,14
25,12,18,18,3,15
61,12,15,15,4,?
25,13,13,16,3,16
23,11,13,22,5,?
28,10,15,16,1,18
20,12,18,0,6,16
33,12,17,19,3,12
27,14,20,21,5,?
29,12,14,16,5,?
38,11,18,21,2,1
26,8,15,18,4,?
57,15,22,22,5,?
24,8,13,13,2,1
25,15,17,17,2,17
52,17,15,20,2,1
57,15,15,16,5,?
26,12,14,16,3,24
18,12,13,0,5,?
21,13,15,18,4,?
31,6,15,18,2,8
40,13,18,18,4,?
30,8,12,12,2,8
49,10,14,19,5,?
26,6,13,16,2,1
40,13,18,20,4,?
36,11,13,23,4,?
40,11,12,16,5,?
56,15,15,18,4,?
32,12,15,16,2,12
22,13,17,18,2,17
30,8,15,17,2,10
41,4,23,23,2,17
26,5,20,23,3,24
35,12,19,24,2,1
27,10,12,9,3,10
40,12,18,23,2,23
29,8,12,28,6,27
40,14,15,19,1,15
15,0,0,0,3,1
50,7,15,19,5,?
25,5,8,6,2,11
51,10,14,16,5,?
38,12,17,25,2,17
35,7,13,13,3,29
30,14,18,19,2,1
17,0,0,0,5,?
25,8,15,19,3,22
42,12,11,21,2,16
61,8,9,20,5,?
21,5,5,17,5,?
26,8,8,17,2,13
17,12,17,0,4,?
38,13,15,18,4,?
51,16,16,25,4,?
22,13,15,16,3,20
45,12,17,18,5,?
30,15,21,21,3,1
17,15,0,0,4,?
49,16,19,27,4,?
17,16,0,0,5,?
34,10,13,17,5,?
37,8,9,12,2,1
21,16,19,0,3,16
17,15,16,16,5,?
17,13,0,0,5,?
36,12,14,15,5,?
22,10,17,18,1,15
30,5,16,16,2,1
26,11,17,21,2,16
18,15,17,0,4,?
56,6,18,20,5,?
17,13,16,17,2,13
24,12,13,17,2,15
23,12,17,18,2,12
29,13,14,25,4,?
58,12,18,25,4,?
18,15,17,0,4,?
36,14,20,25,4,?
17,15,15,0,4,?
18,12,15,16,5,?
17,16,0,0,4,?
17,0,14,0,4,?
23,10,0,0,6,22
17,8,8,17,5,?
16,0,0,0,6,16
52,6,14,22,5,?
38,11,15,17,5,?
23,8,14,15,3,20
58,15,22,0,4,?
38,12,15,18,4,?
26,13,13,18,4,?
17,11,0,0,4,?
40,13,19,21,4,?
18,16,0,0,4,?
18,13,0,0,6,13
51,12,14,17,5,?
53,13,19,23,4,?
30,12,15,18,2,13
35,17,30,30,3,25
18,15,0,0,3,16
22,11,12,16,2,10
27,10,10,20,3,12
17,12,13,0,4,?
28,9,21,23,2,13
18,12,16,0,3,1
32,6,6,13,2,10
35,17,18,18,6,33
39,17,0,14,4,?
39,10,12,17,4,?
47,14,15,19,1,21
17,11,15,15,3,12
18,8,14,14,2,10
25,6,19,21,6,21
57,5,16,40,5,?
16,0,0,0,5,?
43,9,20,14,6,21
22,12,13,19,3,18
35,11,13,13,3,13
17,12,12,0,4,?
18,16,0,0,4,?
47,11,18,23,4,?
15,11,14,15,4,?
52,13,14,22,4,?
40,15,17,24,4,?
22,14,19,0,3,20
25,4,17,18,2,16
25,14,17,0,3,17
18,6,6,7,3,1
18,11,12,15,4,?
40,15,15,16,5,?
52,16,17,19,5,?
25,13,15,20,2,1
30,5,19,19,6,19
28,12,17,17,2,14
34,12,0,0,4,?
52,12,16,24,5,?
53,13,15,21,5,?
55,16,18,20,5,?
50,5,17,19,2,7
28,18,22,22,3,23
29,12,16,18,2,1
16,11,0,0,4,?
47,10,15,15,5,?
42,12,13,17,4,?
23,11,15,15,6,14
54,13,29,29,4,?
27,9,21,21,2,17
39,12,25,30,3,38
51,14,24,26,2,1
31,8,14,18,3,18
47,11,12,12,2,1
17,11,0,0,6,16
46,12,14,19,5,?
40,11,14,16,5,?
34,11,13,15,4,?
47,18,0,0,4,?
52,7,18,21,5,?
17,9,10,14,5,?
50,10,11,15,5,?
54,14,15,23,4,?
22,11,17,17,3,17
50,14,15,23,4,?
37,6,12,22,4,?
43,16,18,19,4,?
53,12,12,18,4,?
35,14,30,30,2,20
27,12,17,17,2,3
28,12,16,18,5,?
34,12,12,15,5,?
26,8,17,17,4,?
44,14,19,26,4,?
32,15,18,23,4,?
16,0,0,0,4,?
29,14,19,21,1,27
51,18,26,27,4,?
30,10,15,19,2,18
35,16,16,20,5,?
30,5,15,20,3,25
17,0,0,0,4,?
30,15,16,16,2,12
37,6,18,19,2,14
34,8,13,13,2,1
28,7,7,9,2,9
20,9,11,16,3,18
16,14,16,0,2,1
22,14,15,21,4,?
21,9,12,0,5,?
24,12,14,0,4,?
30,11,13,18,4,?
29,7,12,15,4,?
18,9,15,15,4,?
21,13,16,18,4,?
22,13,17,18,4,?
17,12,17,0,4,?
21,15,15,17,4,?
21,10,15,20,4,?
21,15,16,16,4,?
20,11,18,18,4,?
32,9,15,9,2,16
23,12,12,15,3,13
46,16,16,21,3,23
18,9,0,0,2,1
17,0,0,0,6,16
21,8,15,0,4,?
47,11,18,24,4,?
42,12,16,18,2,13
22,12,17,16,4,?
55,9,11,12,5,?
34,12,12,14,2,1
18,13,0,0,6,17
34,4,13,20,2,1
36,15,15,16,5,?
28,7,7,19,5,?
21,15,18,19,3,17
23,12,18,0,5,?
30,5,12,12,2,5
63,18,18,18,5,?
24,12,14,16,5,?
40,11,17,22,4,?
68,12,13,27,2,1
28,6,6,21,3,8
32,12,14,29,6,25
34,14,17,19,2,17
34,12,15,20,4,?
18,13,0,0,4,?
30,7,8,18,2,1
57,13,15,20,4,?
56,10,15,25,5,?
22,12,15,17,4,?
53,6,17,20,5,?
39,6,17,18,5,?
22,17,18,18,4,?
42,15,17,17,2,7
18,15,0,0,1,1
47,12,28,0,4,?
56,12,17,23,5,?
39,8,18,27,2,10
37,0,0,23,5,?
20,11,6,18,3,20
37,11,13,19,4,?
18,13,17,0,4,?
53,10,14,17,5,?
20,16,16,18,5,?
61,18,20,23,5,?
39,12,16,17,4,?
27,8,15,16,5,?
19,11,15,18,3,1
20,0,0,0,3,20
25,6,21,22,3,20
40,12,24,26,2,15
42,14,18,18,4,?
20,11,14,18,2,1
24,5,13,16,3,23
21,5,12,16,3,17
20,14,17,17,2,17
53,15,20,18,5,?
44,10,7,20,2,12
23,8,9,15,4,?
21,12,12,18,4,?
23,3,10,17,3,16
28,12,12,14,3,16
15,11,0,0,2,11
22,9,13,14,5,?
30,6,14,14,2,1
41,7,20,20,2,1
34,16,22,17,2,15
51,12,15,18,5,?
32,12,17,23,2,15
31,14,17,17,4,?
34,6,15,17,3,1
19,5,14,16,5,?
22,12,14,22,4,?
41,13,13,16,1,26
28,7,9,15,2,1
27,12,12,13,4,?
20,12,12,6,2,13
28,12,15,16,2,13
32,3,8,28,2,1
22,15,16,0,3,16
16,14,0,0,4,?
36,7,18,18,2,1
30,12,18,18,2,1
71,10,12,15,5,?
22,12,15,16,4,?
26,11,18,22,4,?
24,8,8,19,4,?
24,10,21,21,3,22
25,12,21,21,2,12
34,12,12,17,4,?
18,15,0,0,2,15
28,12,15,15,2,12
41,8,14,21,5,?
20,11,15,15,3,1
24,12,19,23,2,16
41,11,15,18,2,1
17,4,12,14,3,16
39,14,16,17,4,?
55,6,19,25,4,?
16,12,13,0,4,?
23,11,15,21,4,?
50,10,13,15,5,?
65,14,14,14,4,?
33,8,12,12,2,1
22,10,0,0,4,?
62,10,12,15,2,1
20,14,16,19,1,1
29,12,19,28,4,?
18,12,15,0,3,17
29,12,12,17,2,15
32,10,14,21,4,?
18,5,10,0,1,1
28,10,10,10,2,12
17,14,14,0,4,?
55,0,0,0,5,?
30,10,0,0,2,10
34,12,13,20,1,23
27,10,13,18,4,?
49,6,14,25,1,16
38,15,18,23,2,1
20,8,12,0,1,16
22,8,17,0,3,16
24,12,15,20,3,19
44,10,13,20,5,?
30,9,13,16,1,1
52,8,8,12,2,12
17,12,12,0,3,15
21,17,21,0,6,17
30,17,21,21,2,15
24,13,14,22,2,1
19,12,16,18,4,?
54,5,13,16,5,?
16,10,16,0,6,13
59,12,12,12,2,16
37,13,13,18,3,19
15,10,12,0,5,?
33,13,17,17,6,13
39,8,12,18,2,12
17,12,0,0,5,?
34,8,18,21,1,1
39,11,11,17,1,32
39,12,13,20,1,19
37,15,15,18,5,?
55,5,17,20,1,1
20,11,12,18,5,?
44,8,8,14,2,15
28,6,12,16,6,1
24,11,14,17,2,15
25,12,19,20,3,22
15,4,14,15,4,?
15,13,14,0,5,?
32,12,24,24,2,16
29,0,0,0,4,?
22,15,18,18,2,16
42,10,14,17,5,?
39,10,13,17,1,1
36,8,8,17,3,14
43,14,18,21,3,27
44,6,12,20,4,?
19,12,15,0,3,13
35,5,11,11,2,10
19,4,16,0,6,18
36,13,16,16,2,13
15,12,0,0,3,14
38,14,14,17,1,14
22,14,15,0,4,?
31,6,17,20,3,6
32,5,15,17,5,?
24,11,11,11,6,1
45,5,25,26,1,5
26,12,12,18,2,15
28,6,16,16,5,?
34,14,17,18,2,1
36,11,14,19,1,16
48,12,17,20,1,1
21,7,12,13,3,13
19,12,16,16,2,16
17,10,0,0,4,?
21,11,11,13,4,?
36,10,12,18,1,9
18,14,0,0,2,15
25,12,15,20,2,13
17,11,15,0,2,1
19,10,16,18,1,12
23,14,20,20,3,17
51,6,8,17,2,12
40,11,12,14,4,?
61,12,17,17,2,15
20,14,14,18,3,1
52,14,15,28,5,?
17,8,8,13,2,1
19,13,14,14,5,?
15,12,13,0,3,14
17,13,13,0,3,1
31,10,15,20,4,?
24,4,18,19,3,1
37,0,0,22,4,?
19,10,0,0,3,18
19,0,16,0,6,18
57,15,20,23,1,14
23,10,16,18,2,15
16,11,13,0,4,?
17,12,15,0,4,?
23,15,16,17,2,14
17,13,0,0,4,?
18,10,13,0,3,12
32,15,15,18,4,?
29,14,21,21,2,16
21,7,19,19,3,14
29,8,14,19,3,14
58,14,15,18,5,?
42,12,16,0,4,?
22,11,15,20,4,?
33,10,12,17,4,?
43,3,20,20,1,3
64,11,15,18,5,?
55,8,15,20,2,14
59,12,14,18,4,?
43,15,18,18,2,16
21,10,11,18,5,?
32,11,23,25,1,11
28,12,13,13,4,?
49,47,30,28,3,47
35,5,14,17,1,1
31,9,13,17,3,21
29,11,6,17,2,6
20,20,0,20,2,1
51,11,14,15,4,?
35,11,17,20,3,28
23,15,16,16,2,15
31,13,13,13,2,1
16,13,0,0,3,1
23,12,15,17,1,12
30,6,6,15,2,1
27,10,17,18,2,12
41,12,16,16,2,1
21,13,16,18,6,19
38,17,23,23,4,?
66,15,17,23,4,?
21,12,12,0,4,?
21,11,14,15,1,14
18,5,0,0,5,?
35,6,20,21,2,1
15,13,0,0,5,?
17,9,9,16,5,?
16,12,14,0,5,?
47,12,25,25,2,12
17,16,16,0,5,?
33,20,26,27,2,26
23,14,15,19,4,?
41,11,12,19,2,18
56,6,11,16,2,11
70,5,5,24,1,60
42,6,28,30,2,1
39,14,15,17,4,?
33,13,19,19,2,13
18,5,11,0,3,6
22,12,14,17,3,16
67,15,17,21,4,?
16,12,0,0,4,?
18,15,0,0,2,17
17,0,0,0,4,?
39,12,12,14,2,6
39,8,14,12,1,18
63,10,14,16,4,?
15,9,0,0,6,13
21,11,12,0,4,?
31,11,13,17,1,17
35,11,12,21,2,1
15,7,12,12,3,1
67,15,15,17,5,?
27,11,11,17,6,13
49,11,19,19,4,?
27,5,14,17,2,17
15,10,13,0,5,?
32,8,19,21,6,9
65,15,15,15,5,?
40,6,10,13,2,1
23,9,14,16,5,?
35,15,18,22,5,?
54,11,11,15,5,?
26,7,22,0,3,1
17,13,0,0,4,?
51,13,16,19,2,17
50,15,15,26,4,?
48,12,16,20,4,?
44,14,15,15,2,10
45,15,18,20,4,?
36,18,18,29,2,10
36,10,17,17,5,?
22,18,18,0,2,21
41,13,13,17,3,1
23,10,16,16,3,14
42,13,16,20,4,?
52,9,9,15,4,?
52,11,15,18,5,?
15,14,0,0,5,?
58,7,18,18,2,1
17,15,15,0,3,16
66,14,16,23,4,?
53,17,19,19,4,?
21,15,16,0,4,?
29,15,15,18,4,?
32,5,8,13,3,5
29,14,15,15,3,14
34,14,17,23,4,?
57,16,18,26,4,?
17,10,13,0,5,?
35,7,21,22,4,?
23,12,13,15,5,?
55,11,14,17,5,?
23,11,16,16,5,?
56,12,12,20,5,?
51,18,18,19,5,?
60,13,18,25,5,?
56,6,13,13,5,?
50,12,15,17,5,?
52,12,16,26,4,?
50,14,20,20,5,?
51,12,15,18,4,?
34,15,15,17,1,16
58,14,14,25,5,?
48,10,17,20,4,?
56,5,5,19,5,?
32,9,13,17,4,?
35,20,21,25,4,?
55,15,17,23,4,?
48,14,18,19,5,?
49,17,20,21,4,?
33,11,15,18,4,?
60,10,12,14,5,?
40,17,20,22,4,?
29,12,14,18,2,1
46,6,17,25,5,?
54,12,15,17,5,?
38,11,16,19,4,?
57,14,25,26,5,?
21,0,0,0,6,21
56,13,16,23,4,?
43,13,15,16,4,?
45,10,13,20,4,?
37,8,15,18,4,?
51,14,20,30,4,?
34,12,14,17,4,?
41,4,18,4,1,1
49,12,16,18,5,?
52,9,17,20,5,?
51,8,12,18,4,?
34,15,0,0,3,24
50,14,17,18,4,?
15,14,0,0,4,?
45,13,17,22,4,?
42,7,8,17,5,?
41,18,0,20,4,?
37,3,12,17,5,?
48,9,11,13,2,9
28,10,14,24,5,?
51,12,15,16,4,?
58,12,15,18,4,?
50,10,15,16,2,12
53,14,17,22,4,?
41,12,17,18,4,?
34,13,14,18,4,?
51,15,22,27,4,?
55,15,15,15,5,?
26,6,11,17,3,26
42,11,12,21,4,?
32,11,15,20,5,?
56,14,13,19,5,?
61,11,12,14,5,?
53,6,18,28,4,?
36,15,17,19,1,11
56,14,14,25,5,?
55,14,22,27,4,?
51,13,17,19,5,?
40,11,12,19,1,11
34,6,20,24,4,?
48,12,34,37,4,?
35,14,18,28,4,?
55,12,15,22,4,?
56,9,17,21,5,?
34,8,8,15,5,?
57,12,13,18,5,?
43,0,17,0,4,?
60,11,27,27,4,?
30,8,15,18,4,?
28,11,13,13,5,?
50,8,15,21,5,?
43,12,13,18,5,?
50,8,17,24,4,?
20,12,15,15,3,12
31,16,16,18,4,?
53,14,14,23,4,?
59,12,18,21,4,?
54,14,17,19,5,?
55,14,17,19,5,?
51,13,15,16,5,?
54,12,14,24,4,?
28,5,16,17,4,?
54,11,12,19,5,?
57,12,25,0,4,?
35,15,24,25,4,?
55,12,12,20,4,?
56,12,16,18,5,?
42,10,13,16,4,?
28,13,13,16,5,?
45,9,13,14,5,?
42,8,20,20,4,?
44,11,19,21,4,?
57,11,26,27,4,?
54,9,11,21,5,?
58,10,15,17,4,?
49,13,15,19,4,?
55,14,23,25,4,?
62,15,15,20,5,?
45,8,18,21,5,?
58,8,15,23,5,?
59,12,14,21,5,?
60,15,18,19,4,?
31,6,11,17,5,?
31,11,12,15,5,?
52,12,15,24,4,?
64,9,16,18,5,?
19,15,19,0,3,16
42,12,13,14,4,?
27,11,16,18,2,15
18,15,16,17,3,16
15,13,0,0,1,14
15,10,15,0,3,13
53,15,17,28,5,?
18,11,15,0,3,16
15,9,0,0,4,?
15,10,12,0,3,13
16,10,10,11,3,12
19,12,15,0,5,?
16,14,16,0,4,?
18,12,16,0,2,1
15,5,0,0,4,?
51,12,17,28,4,?
49,15,16,25,4,?
47,13,16,35,4,?
27,11,15,17,5,?
30,6,18,18,2,1
52,5,10,17,5,?
36,15,18,20,3,15
55,16,24,24,2,14
26,15,12,16,3,18
15,13,13,0,5,?
56,13,15,18,5,?
55,7,13,15,5,?
16,13,0,0,3,14
23,7,16,21,3,17
27,13,15,16,2,14
21,11,11,15,3,16
28,13,13,13,5,?
48,6,6,20,5,?
15,0,0,0,4,?
49,7,8,16,5,?
51,13,15,15,5,?
48,12,12,23,5,?
52,11,23,25,5,?
15,8,0,0,3,14
46,15,16,19,4,?
16,9,10,0,5,?
37,15,19,21,4,?
16,13,0,0,6,12
49,13,16,20,5,?
49,11,13,28,4,?
53,13,16,25,5,?
15,13,0,0,4,?
41,17,17,18,5,?
64,12,14,16,5,?
47,11,13,13,5,?
15,5,5,0,3,14
43,12,17,17,4,?
55,8,16,22,5,?
61,12,18,20,5,?
16,11,13,14,5,?
61,12,15,18,5,?
16,6,16,0,3,1
16,7,13,0,5,?
34,11,11,14,3,25
17,8,0,0,3,16
31,12,14,18,2,16
23,12,12,16,3,16
42,11,14,18,4,?
44,10,14,22,5,?
16,9,0,0,4,?
15,0,0,0,5,?
22,14,17,19,6,18
33,11,17,21,4,?
48,12,12,15,5,?
16,11,11,0,4,?
18,14,15,0,3,14
26,18,21,0,3,21
51,14,19,20,4,?
55,12,14,15,4,?
38,12,17,17,4,?
15,12,0,0,4,?
16,14,0,0,5,?
16,8,12,0,5,?
16,9,9,0,3,12
15,13,15,0,4,?
15,7,7,12,4,?
15,15,15,0,5,?
16,13,14,0,4,?
30,11,13,14,4,?
15,11,0,0,5,?
15,11,12,0,3,15
27,12,13,15,3,25
31,16,19,19,3,23
15,11,13,0,5,?
15,11,13,0,5,?
56,11,16,24,4,?
35,15,19,23,4,?
15,11,14,0,5,?
16,13,15,0,3,14
16,13,14,0,3,15
53,9,15,30,4,?
26,12,14,18,4,?
16,8,14,0,3,11
15,12,14,0,4,?
15,12,15,0,3,14
15,11,0,0,4,?
15,12,15,0,4,?
50,10,11,18,5,?
64,12,17,19,4,?
15,14,0,0,4,?
15,12,12,0,5,?
57,24,26,26,4,?
54,12,14,18,5,?
15,14,14,0,3,15
15,14,0,0,5,?
15,12,13,0,5,?
15,7,12,0,3,14
30,8,18,18,1,1
15,0,10,0,3,11
31,12,14,14,2,12
52,9,23,25,5,?
16,8,14,0,3,14
47,15,17,17,4,?
44,8,11,16,5,?
15,12,13,0,5,?
16,0,0,0,4,?
48,19,20,26,4,?
58,13,18,22,4,?
23,14,15,19,1,16
41,14,30,30,2,28
58,13,18,22,4,?
15,12,14,0,4,?
50,14,16,19,4,?
29,12,15,15,5,?
25,14,15,17,2,1
42,5,7,18,3,38
22,13,14,18,1,16
15,14,0,0,3,15
22,12,15,16,5,?
33,11,14,17,4,?
47,10,15,25,5,?
16,0,0,0,4,?
36,12,12,16,2,15
36,12,18,22,2,12
23,5,10,16,3,12
51,12,14,18,4,?
28,13,17,18,4,?
50,8,20,20,5,?
53,16,17,18,4,?
15,11,0,0,3,13
15,10,0,0,5,?
15,13,14,0,3,15
15,7,12,0,5,?
23,12,18,18,4,?
16,13,15,0,4,?
16,8,0,0,3,13
16,0,0,0,5,?
16,11,13,0,2,13
15,13,14,0,4,?
15,12,13,0,3,13
15,6,8,15,5,?
51,15,19,26,4,?
32,12,17,24,4,?
15,10,0,0,5,?
15,14,0,0,4,?
15,14,15,0,5,?
47,15,18,18,4,?
15,11,13,0,5,?
15,9,13,0,4,?
16,6,14,15,3,13
15,4,6,15,5,?
16,5,15,0,3,1
31,12,15,15,1,18
15,12,14,14,3,1
16,14,15,0,5,?
16,12,14,0,4,?
15,11,14,14,3,15
15,12,12,0,4,?
46,16,20,22,4,?
15,15,0,0,3,14
16,15,0,0,4,?
15,15,0,0,5,?
46,11,12,18,5,?
21,4,18,18,5,?
16,12,0,0,4,?
32,5,13,18,3,21
16,14,0,0,4,?
16,12,12,0,4,?
32,12,18,18,2,13
25,13,13,24,5,?
32,13,19,20,2,18
41,12,13,13,6,1
15,14,15,0,4,?
17,10,10,17,4,?
15,15,14,0,3,15
15,11,11,15,3,15
16,11,12,0,5,?
48,27,24,37,5,?
55,7,11,20,4,?
17,11,11,0,3,16
16,0,0,0,3,15
15,12,13,0,5,?
15,11,0,0,4,?
16,11,13,0,3,15
19,12,13,0,3,16
42,12,15,17,2,15
19,11,16,18,3,1
18,11,17,0,3,11
31,6,14,18,1,17
33,5,21,21,2,21
22,11,13,15,3,13
66,12,15,20,5,?
15,10,0,0,5,?
49,7,15,19,4,?
18,10,14,18,3,17
19,12,13,0,4,?
32,10,7,25,2,10
20,9,0,0,3,14
15,12,0,0,4,?
49,10,12,12,5,?
33,7,11,19,2,16
51,15,16,31,4,?
29,5,11,13,2,1
49,10,15,32,4,?
33,13,14,21,1,13
30,15,18,25,4,?
45,4,17,17,5,?
34,12,15,18,2,1
54,10,20,32,4,?
24,10,22,22,4,?
16,11,13,0,5,?
37,5,5,6,2,1
15,13,0,0,3,14
22,4,13,16,3,12
51,15,15,25,4,?
16,11,14,0,3,13
43,9,18,18,5,?
31,18,18,18,2,18
19,5,13,15,3,14
43,8,10,10,2,8
15,12,13,0,4,?
60,15,20,22,4,?
36,8,12,18,5,?
40,13,15,18,2,23
28,12,27,27,3,21
16,12,13,0,4,?
46,17,16,16,5,?
41,11,14,14,2,16
22,9,12,18,6,16
21,6,14,17,4,?
15,10,10,0,4,?
16,9,0,0,4,?
15,10,11,15,6,1
41,12,13,13,5,?
15,15,15,0,4,?
31,11,13,0,4,?
49,12,21,21,4,?
25,6,14,17,6,15
51,15,16,21,4,?
49,12,12,13,5,?
26,3,10,17,3,1
40,12,18,21,4,?
16,14,15,0,4,?
15,11,0,0,4,?
34,12,21,21,4,?
15,10,15,0,5,?
15,13,14,0,4,?
58,20,21,21,4,?
16,5,13,0,5,?
37,8,10,12,5,?
15,13,14,0,5,?
15,15,15,0,4,?
15,11,0,0,4,?
15,0,15,0,4,?
16,10,12,0,3,14
15,11,14,0,3,13
15,13,0,0,5,?
15,10,0,0,4,?
16,10,0,0,4,?
15,12,14,0,4,?
15,0,0,0,3,15
15,11,0,0,5,?
15,10,11,13,2,9
16,12,12,0,3,14
16,15,0,0,5,?
15,10,11,0,5,?
16,6,8,0,3,14
16,13,14,0,3,1
43,7,13,16,4,?
25,12,12,19,3,24
15,13,15,0,4,?
16,9,0,0,5,?
51,12,19,21,2,13
15,3,15,0,5,?
16,11,12,14,5,?
16,10,14,16,5,?
15,10,0,0,6,13
27,6,7,15,2,1
16,0,0,0,5,?
16,16,16,0,5,?
30,13,14,17,6,15
44,4,11,26,3,37
16,8,14,0,5,?
15,11,11,0,5,?
15,8,2,13,5,?
17,13,15,0,3,15
33,11,15,14,2,14
26,5,5,6,2,1
15,0,0,0,5,?
17,12,12,0,3,15
65,9,12,18,5,?
16,10,12,0,5,?
29,5,6,18,4,?
15,13,0,0,4,?
15,0,0,0,4,?
15,0,0,0,4,?
15,6,13,0,5,?
15,14,14,0,5,?
15,12,15,0,3,14
15,0,0,0,4,?
15,12,13,0,3,15
15,14,15,0,3,1
39,9,19,19,3,19
15,13,0,0,5,?
53,15,15,27,4,?
15,12,13,14,5,?
15,8,0,0,4,?
16,3,0,0,5,?
16,12,13,0,5,?
16,12,14,0,5,?
15,12,13,0,4,?
15,6,0,0,4,?
17,12,0,0,4,?
15,13,13,0,6,15
15,5,14,15,4,?
15,11,12,0,3,14
52,12,15,22,4,?
28,14,17,17,3,13
16,12,12,16,3,16
19,10,14,19,3,16
25,6,8,8,3,1
53,15,16,18,4,?
33,17,21,23,4,?
24,11,13,17,2,10
52,11,8,22,5,?
46,15,26,26,4,?
41,12,12,19,2,1
25,15,25,0,3,19
15,0,0,0,4,?
30,8,13,21,3,14
15,12,0,0,5,?
66,8,12,14,6,1
16,12,15,0,4,?
25,7,12,17,3,14
16,12,14,0,4,?
37,12,16,18,5,?
34,12,14,19,2,17
23,15,15,21,2,1
16,12,0,0,3,14
32,12,15,20,5,?
27,8,12,18,3,15
32,8,9,12,2,1
21,12,15,16,3,21
